ITEM_ID,OP_DATE,HOL_YN,CONFIG,PSS_ALL,D_3,PSS_SPML,ACTUAL_DEMAND
KE0901BC,2014-12-25,0,94,,,0,94
KE0901BC,2014-12-26,0,94,,,0,67
KE0901BC,2014-12-27,0,94,,,0,55
KE0901BC,2014-12-28,0,94,,,2,18
KE0901BC,2014-12-29,0,94,,,2,90
KE0901BC,2014-12-30,0,94,,,0,48
KE0901BC,2015-01-01,0,94,,,0,56
KE0901BC,2015-01-02,0,94,,,0,52
KE0901BC,2015-01-03,0,94,,,0,85
KE0901BC,2015-01-04,0,94,,,1,37
KE0901BC,2015-01-05,0,94,,,0,90
KE0901BC,2015-01-06,0,94,,,1,94
KE0901BC,2015-01-07,0,94,,,0,94
KE0901BC,2015-01-08,0,94,,,0,82
KE0901BC,2015-01-09,0,94,,,1,67
KE0901BC,2015-01-10,0,94,,,2,84
KE0901BC,2015-01-11,0,94,,,0,64
KE0901BC,2015-01-12,0,94,,,2,93
KE0901BC,2015-01-13,0,94,,,0,50
KE0901BC,2015-01-14,0,94,,,0,62
KE0901BC,2015-01-15,0,94,,,1,54
KE0901BC,2015-01-16,0,94,,,0,56
KE0901BC,2015-01-17,0,94,,,0,90
KE0901BC,2015-01-18,0,94,,,0,80
KE0901BC,2015-01-19,0,94,,,0,85
KE0901BC,2015-01-20,0,94,,,1,90
KE0901BC,2015-01-21,0,94,,,0,73
KE0901BC,2015-01-22,0,94,,,0,67
KE0901BC,2015-01-23,0,94,,,0,63
KE0901BC,2015-01-24,0,94,,,0,93
KE0901BC,2015-01-25,0,94,,,2,55
KE0901BC,2015-01-26,0,94,,,1,44
KE0901BC,2015-01-27,0,94,,,1,36
KE0901BC,2015-01-28,0,94,,,0,40
KE0901BC,2015-01-29,0,94,,,0,38
KE0901BC,2015-01-30,0,94,,,0,37
KE0901BC,2015-01-31,0,94,,,0,46
KE0901BC,2015-02-01,0,94,,,0,48
KE0901BC,2015-02-02,0,94,,,0,43
KE0901BC,2015-02-03,0,94,,,1,47
KE0901BC,2015-02-04,0,94,,,1,54
KE0901BC,2015-02-05,0,94,,,0,36
KE0901BC,2015-02-06,0,94,,,0,61
KE0901BC,2015-02-07,0,94,,,1,94
KE0901BC,2015-02-08,0,94,,,0,94
KE0901BC,2015-02-09,0,94,,,0,47
KE0901BC,2015-02-10,0,94,,,1,33
KE0901BC,2015-02-11,0,94,,,3,33
KE0901BC,2015-02-12,0,94,,,0,67
KE0901BC,2015-02-13,0,94,,,1,93
KE0901BC,2015-02-14,0,94,,,1,93
KE0901BC,2015-02-15,0,94,,,4,65
KE0901BC,2015-02-16,0,94,,,3,86
KE0901BC,2015-02-17,0,94,,,0,52
KE0901BC,2015-02-18,0,94,,,1,82
KE0901BC,2015-02-19,1,94,,,1,11
KE0901BC,2015-02-20,0,94,,,0,23
KE0901BC,2015-02-21,0,94,,,0,28
KE0901BC,2015-02-22,0,94,,,1,33
KE0901BC,2015-02-23,0,94,,,0,17
KE0901BC,2015-02-24,0,94,,,0,37
KE0901BC,2015-02-25,0,94,,,0,32
KE0901BC,2015-02-26,0,56,,,1,56
KE0901BC,2015-02-27,0,94,,,0,67
KE0901BC,2015-02-28,0,94,,,0,87
KE0901BC,2015-03-01,0,94,,,0,88
KE0901BC,2015-03-02,0,94,,,1,94
KE0901BC,2015-03-03,0,94,,,0,35
KE0901BC,2015-03-04,0,94,,,0,46
KE0901BC,2015-03-05,0,94,,,0,42
KE0901BC,2015-03-06,0,94,,,2,67
KE0901BC,2015-03-07,0,94,,,1,90
KE0901BC,2015-03-08,0,94,,,2,94
KE0901BC,2015-03-09,0,94,,,0,87
KE0901BC,2015-03-10,0,94,,,0,33
KE0901BC,2015-03-11,0,94,,,0,42
KE0901BC,2015-03-12,0,94,,,1,45
KE0901BC,2015-03-13,0,94,,,1,46
KE0901BC,2015-03-14,0,94,,,0,43
KE0901BC,2015-03-15,0,94,,,0,106
KE0901BC,2015-03-16,0,94,,,0,81
KE0901BC,2015-03-17,0,94,,,0,74
KE0901BC,2015-03-18,0,94,,,1,56
KE0901BC,2015-03-19,0,94,,,1,50
KE0901BC,2015-03-20,0,94,,,1,62
KE0901BC,2015-03-21,0,94,,,2,63
KE0901BC,2015-03-22,0,94,,,0,94
KE0901BC,2015-03-23,0,94,,,1,50
KE0901BC,2015-03-24,0,94,,,0,23
KE0901BC,2015-03-25,0,94,,,0,80
KE0901BC,2015-03-26,0,94,,,0,47
KE0901BC,2015-03-27,0,94,,,2,72
KE0901BC,2015-03-28,0,94,,,0,42
KE0901BC,2015-03-29,0,94,,,0,61
KE0901BC,2015-03-30,0,94,,,0,47
KE0901BC,2015-03-31,0,94,,,0,24
KE0901BC,2015-04-01,0,94,,,1,41
KE0901BC,2015-04-02,0,94,,,1,28
KE0901BC,2015-04-03,0,94,,,1,49
KE0901BC,2015-04-04,0,94,,,7,40
KE0901BC,2015-04-05,0,94,,,2,23
KE0901BC,2015-04-06,0,94,,,0,65
KE0901BC,2015-04-07,0,94,,,0,55
KE0901BC,2015-04-08,0,94,,,0,45
KE0901BC,2015-04-09,0,94,,,2,27
KE0901BC,2015-04-10,0,94,,,2,62
KE0901BC,2015-04-11,0,94,,,2,82
KE0901BC,2015-04-12,0,94,,,1,93
KE0901BC,2015-04-13,0,94,,,2,80
KE0901BC,2015-04-14,0,94,,,2,94
KE0901BC,2015-04-15,0,94,,,3,92
KE0901BC,2015-04-16,0,94,,,2,58
KE0901BC,2015-04-17,0,94,,,1,90
KE0901BC,2015-04-18,0,94,,,1,93
KE0901BC,2015-04-19,0,94,,,1,94
KE0901BC,2015-04-20,0,94,,,1,93
KE0901BC,2015-04-21,0,94,,,1,94
KE0901BC,2015-04-22,0,94,,,0,90
KE0901BC,2015-04-23,0,94,,,0,88
KE0901BC,2015-04-24,0,94,,,0,90
KE0901BC,2015-04-25,0,94,,,1,93
KE0901BC,2015-04-26,0,94,,,0,84
KE0901BC,2015-04-27,0,94,,,1,79
KE0901BC,2015-04-28,0,94,,,2,80
KE0901BC,2015-04-29,0,94,,,4,90
KE0901BC,2015-04-30,0,94,,,0,94
KE0901BC,2015-05-01,0,94,,,6,90
KE0901BC,2015-05-02,0,94,,,1,94
KE0901BC,2015-05-03,0,94,,,2,86
KE0901BC,2015-05-04,0,94,,,2,68
KE0901BC,2015-05-05,0,94,,,0,94
KE0901BC,2015-05-06,0,94,,,2,68
KE0901BC,2015-05-07,0,94,,,0,39
KE0901BC,2015-05-08,0,94,,,1,66
KE0901BC,2015-05-09,0,94,,,2,54
KE0901BC,2015-05-10,0,94,,,0,87
KE0901BC,2015-05-11,0,94,,,1,93
KE0901BC,2015-05-12,0,94,,,3,63
KE0901BC,2015-05-13,0,94,,,0,53
KE0901BC,2015-05-14,0,94,,,0,59
KE0901BC,2015-05-15,0,94,,,3,87
KE0901BC,2015-05-16,0,94,,,0,94
KE0901BC,2015-05-17,0,94,,,1,94
KE0901BC,2015-05-18,0,94,,,0,94
KE0901BC,2015-05-19,0,94,,,2,61
KE0901BC,2015-05-20,0,94,,,2,51
KE0901BC,2015-05-21,0,94,,,2,45
KE0901BC,2015-05-22,0,94,,,1,94
KE0901BC,2015-05-23,0,94,,,1,86
KE0901BC,2015-05-24,0,94,,,1,88
KE0901BC,2015-05-25,0,94,,,1,62
KE0901BC,2015-05-26,0,94,,,0,47
KE0901BC,2015-05-27,0,94,,,0,54
KE0901BC,2015-05-28,0,94,,,0,70
KE0901BC,2015-05-29,0,94,,,0,74
KE0901BC,2015-05-30,0,94,,,1,76
KE0901BC,2015-05-31,0,94,,,2,94
KE0901BC,2015-06-01,0,94,,,2,81
KE0901BC,2015-06-02,0,94,,,0,55
KE0901BC,2015-06-03,0,94,,,1,60
KE0901BC,2015-06-04,0,94,,,2,68
KE0901BC,2015-06-05,0,94,,,0,79
KE0901BC,2015-06-06,0,94,,,1,86
KE0901BC,2015-06-07,0,94,,,0,82
KE0901BC,2015-06-08,0,94,,,1,68
KE0901BC,2015-06-09,0,94,,,0,41
KE0901BC,2015-06-10,0,94,,,1,84
KE0901BC,2015-06-11,0,94,,,0,58
KE0901BC,2015-06-12,0,94,,,1,74
KE0901BC,2015-06-13,0,94,,,0,90
KE0901BC,2015-06-14,0,94,,,2,94
KE0901BC,2015-06-15,0,94,,,0,94
KE0901BC,2015-06-16,0,94,,,0,64
KE0901BC,2015-06-17,0,94,,,0,88
KE0901BC,2015-06-18,0,94,,,4,72
KE0901BC,2015-06-19,0,94,,56,1,84
KE0901BC,2015-06-20,0,94,,48,1,75
KE0901BC,2015-06-21,0,94,,47,0,94
KE0901BC,2015-06-22,0,94,,50,1,94
KE0901BC,2015-06-23,0,94,,42,2,93
KE0901BC,2015-06-24,0,94,,46,2,85
KE0901BC,2015-06-25,0,94,,43,2,81
KE0901BC,2015-06-26,0,94,,53,1,90
KE0901BC,2015-06-27,0,94,,45,1,82
KE0901BC,2015-06-28,0,94,,44,1,94
KE0901BC,2015-06-29,0,94,,32,2,92
KE0901BC,2015-06-30,0,94,,47,3,91
KE0901BC,2015-07-01,0,94,,57,3,91
KE0901BC,2015-07-02,0,94,,51,0,82
KE0901BC,2015-07-03,0,94,,33,0,65
KE0901BC,2015-07-04,0,94,,32,2,63
KE0901BC,2015-07-05,0,94,,37,3,80
KE0901BC,2015-07-06,0,94,,31,1,99
KE0901BC,2015-07-07,0,94,,31,1,50
KE0901BC,2015-07-08,0,94,,24,0,75
KE0901BC,2015-07-09,0,94,,33,1,52
KE0901BC,2015-07-10,0,94,,42,3,88
KE0901BC,2015-07-11,0,94,,26,0,53
KE0901BC,2015-07-12,0,94,,23,0,52
KE0901BC,2015-07-13,0,94,,18,1,81
KE0901BC,2015-07-14,0,94,,43,0,94
KE0901BC,2015-07-15,0,94,,38,1,89
KE0901BC,2015-07-16,0,94,,25,1,65
KE0901BC,2015-07-17,0,94,,24,3,77
KE0901BC,2015-07-18,0,94,,19,3,92
KE0901BC,2015-07-19,0,94,,30,1,75
KE0901BC,2015-07-20,0,94,,16,2,58
KE0901BC,2015-07-21,0,106,,44,0,106
KE0901BC,2015-07-22,0,94,,41,1,93
KE0901BC,2015-07-23,0,94,,35,3,88
KE0901BC,2015-07-24,0,106,,32,4,103
KE0901BC,2015-07-25,0,94,,40,0,94
KE0901BC,2015-07-26,0,94,,26,2,92
KE0901BC,2015-07-27,0,94,,13,0,88
KE0901BC,2015-07-28,0,94,,26,2,83
KE0901BC,2015-07-29,0,94,,34,2,93
KE0901BC,2015-07-30,0,94,,21,2,92
KE0901BC,2015-07-31,0,94,,46,2,92
KE0901BC,2015-08-01,0,94,,24,3,93
KE0901BC,2015-08-02,0,94,,17,0,80
KE0901BC,2015-08-03,0,94,,23,3,55
KE0901BC,2015-08-04,0,94,,12,2,55
KE0901BC,2015-08-05,0,94,,17,1,85
KE0901BC,2015-08-06,0,94,,19,1,60
KE0901BC,2015-08-07,0,94,,9,0,52
KE0901BC,2015-08-08,0,94,,25,0,62
KE0901BC,2015-08-09,0,94,,20,1,27
KE0901BC,2015-08-10,0,94,,18,1,78
KE0901BC,2015-08-11,0,94,,5,0,56
KE0901BC,2015-08-12,0,94,,8,0,40
KE0901BC,2015-08-13,0,94,,15,2,41
KE0901BC,2015-08-14,0,106,,12,1,96
KE0901BC,2015-08-15,0,94,,13,2,50
KE0901BC,2015-08-16,0,94,,14,2,40
KE0901BC,2015-08-17,0,94,,6,0,82
KE0901BC,2015-08-18,0,94,,13,0,65
KE0901BC,2015-08-19,0,94,,24,0,37
KE0901BC,2015-08-20,0,94,,19,1,58
KE0901BC,2015-08-21,0,94,,21,3,80
KE0901BC,2015-08-22,0,94,,22,2,92
KE0901BC,2015-08-23,0,94,,12,0,68
KE0901BC,2015-08-24,0,94,,35,1,73
KE0901BC,2015-08-25,0,94,,37,3,60
KE0901BC,2015-08-26,0,94,,20,4,80
KE0901BC,2015-08-27,0,106,,36,0,106
KE0901BC,2015-08-28,0,94,,41,0,92
KE0901BC,2015-08-29,0,94,,41,4,93
KE0901BC,2015-08-30,0,94,,57,3,93
KE0901BC,2015-08-31,0,94,,43,6,89
KE0901BC,2015-09-01,0,94,,53,2,93
KE0901BC,2015-09-02,0,94,,44,0,94
KE0901BC,2015-09-03,0,94,,48,1,93
KE0901BC,2015-09-04,0,94,,46,0,70
KE0901BC,2015-09-05,0,94,,41,1,89
KE0901BC,2015-09-06,0,94,,55,0,94
KE0901BC,2015-09-07,0,94,,24,0,67
KE0901BC,2015-09-08,0,106,,29,0,92
KE0901BC,2015-09-09,0,94,,42,0,72
KE0901BC,2015-09-10,0,94,,45,0,80
KE0901BC,2015-09-11,0,94,,47,3,75
KE0901BC,2015-09-12,0,94,,57,0,91
KE0901BC,2015-09-13,0,94,,62,0,94
KE0901BC,2015-09-14,0,94,,44,1,76
KE0901BC,2015-09-15,0,94,,47,0,90
KE0901BC,2015-09-16,0,94,,53,0,69
KE0901BC,2015-09-17,0,94,,45,0,74
KE0901BC,2015-09-18,0,94,,42,0,82
KE0901BC,2015-09-19,0,94,,46,1,92
KE0901BC,2015-09-20,0,94,,46,4,82
KE0901BC,2015-09-21,0,94,,23,0,44
KE0901BC,2015-09-22,0,94,,56,0,84
KE0901BC,2015-09-23,0,94,,54,4,94
KE0901BC,2015-09-24,0,94,,68,5,89
KE0901BC,2015-09-25,0,94,,68,2,93
KE0901BC,2015-09-26,0,94,,70,0,94
KE0901BC,2015-09-27,1,94,,37,1,58
KE0901BC,2015-09-28,0,94,,59,0,94
KE0901BC,2015-09-29,0,94,,56,0,70
KE0901BC,2015-09-30,0,94,,27,0,60
KE0901BC,2015-10-01,0,94,,44,1,72
KE0901BC,2015-10-02,0,94,,49,2,82
KE0901BC,2015-10-03,0,94,,52,1,91
KE0901BC,2015-10-04,0,94,,46,1,92
KE0901BC,2015-10-05,0,94,,21,1,53
KE0901BC,2015-10-06,0,94,,48,0,66
KE0901BC,2015-10-07,0,94,,63,3,75
KE0901BC,2015-10-08,0,94,,40,1,62
KE0901BC,2015-10-09,0,94,,69,0,94
KE0901BC,2015-10-10,0,94,,47,1,80
KE0901BC,2015-10-11,0,94,,52,0,94
KE0901BC,2015-10-12,0,94,,40,3,77
KE0901BC,2015-10-13,0,94,,38,1,56
KE0901BC,2015-10-14,0,94,,39,2,55
KE0901BC,2015-10-15,0,94,,37,2,64
KE0901BC,2015-10-16,0,94,,63,1,76
KE0901BC,2015-10-17,0,94,,48,0,77
KE0901BC,2015-10-18,0,94,,53,3,79
KE0901BC,2015-10-19,0,94,,32,2,74
KE0901BC,2015-10-20,0,94,,39,5,64
KE0901BC,2015-10-21,0,94,,36,2,78
KE0901BC,2015-10-22,0,94,,48,1,64
KE0901BC,2015-10-23,0,94,,64,3,90
KE0901BC,2015-10-24,0,94,,64,1,92
KE0901BC,2015-10-25,0,94,,30,4,86
KE0901BC,2015-10-26,0,94,,23,0,59
KE0901BC,2015-10-27,0,94,,21,0,46
KE0901BC,2015-10-28,0,94,,36,1,69
KE0901BC,2015-10-29,0,94,,21,0,56
KE0901BC,2015-10-30,0,94,,53,0,83
KE0901BC,2015-10-31,0,106,,49,3,98
KE0901BC,2015-11-01,0,94,,48,3,93
KE0901BC,2015-11-02,0,94,,26,0,63
KE0901BC,2015-11-03,0,94,,19,0,51
KE0901BC,2015-11-04,0,94,,21,1,43
KE0901BC,2015-11-05,0,94,,37,0,59
KE0901BC,2015-11-06,0,94,,59,1,91
KE0901BC,2015-11-07,0,94,,43,0,78
KE0901BC,2015-11-08,0,94,,43,3,71
KE0901BC,2015-11-09,0,94,,28,0,56
KE0901BC,2015-11-10,0,94,,33,0,58
KE0901BC,2015-11-11,0,94,,36,5,59
KE0901BC,2015-11-12,0,94,,21,1,53
KE0901BC,2015-11-13,0,94,,35,0,72
KE0901BC,2015-11-14,0,94,,47,2,92
KE0901BC,2015-11-15,0,94,,53,1,80
KE0901BC,2015-11-16,0,94,,37,1,60
KE0901BC,2015-11-17,0,94,,18,0,26
KE0901BC,2015-11-18,0,94,,16,0,33
KE0901BC,2015-11-19,0,94,,29,1,54
KE0901BC,2015-11-20,0,94,,42,3,66
KE0901BC,2015-11-21,0,94,,20,1,50
KE0901BC,2015-11-22,0,94,,24,4,38
KE0901BC,2015-11-23,0,94,,23,0,41
KE0901BC,2015-11-24,0,94,,17,0,32
KE0901BC,2015-11-25,0,94,,12,0,27
KE0901BC,2015-11-26,0,94,,34,0,57
KE0901BC,2015-11-27,0,94,,40,1,72
KE0901BC,2015-11-28,0,94,,33,0,48
KE0901BC,2015-11-29,0,94,,29,1,58
KE0901BC,2015-11-30,0,94,,35,2,49
KE0901BC,2015-12-01,0,94,,20,0,50
KE0901BC,2015-12-02,0,94,,15,0,31
KE0901BC,2015-12-03,0,94,,18,3,47
KE0901BC,2015-12-04,0,94,,49,2,82
KE0901BC,2015-12-05,0,94,,24,0,44
KE0901BC,2015-12-06,0,94,,31,1,48
KE0901BC,2015-12-07,0,94,,6,0,26
KE0901BC,2015-12-08,0,94,,6,0,30
KE0901BC,2015-12-09,0,94,,11,1,30
KE0901BC,2015-12-10,0,94,,17,1,48
KE0901BC,2015-12-11,0,94,,19,0,45
KE0901BC,2015-12-12,0,94,,11,1,31
KE0901BC,2015-12-13,0,94,,19,1,52
KE0901BC,2015-12-14,0,94,,19,1,46
KE0901BC,2015-12-15,0,94,,8,0,29
KE0901BC,2015-12-16,0,94,,16,1,40
KE0901BC,2015-12-17,0,94,,17,1,47
KE0901BC,2015-12-18,0,94,,56,0,90
KE0901BC,2015-12-19,0,94,,33,4,62
KE0901BC,2015-12-20,0,94,,15,2,47
KE0901BC,2015-12-21,0,56,,10,3,30
KE0901BC,2015-12-22,0,94,,13,5,41
KE0901BC,2015-12-23,0,94,,15,1,42
KE0901BC,2015-12-24,0,94,,9,5,33
KE0901BC,2015-12-25,0,94,,8,0,26
KE0901BC,2015-12-26,0,94,,11,0,24
KE0901BC,2015-12-27,0,94,,18,0,36
KE0901BC,2015-12-28,0,45,,12,1,30
KE0901BC,2015-12-29,0,45,,13,0,34
KE0901BC,2015-12-31,0,94,,5,1,42
KE0901BC,2016-01-01,0,94,,11,0,47
KE0901BC,2016-01-02,0,94,,11,0,73
KE0901BC,2016-01-03,0,94,,13,2,43
KE0901BC,2016-01-04,0,94,,14,1,29
KE0901BC,2016-01-05,0,94,,17,2,72
KE0901BC,2016-01-06,0,94,,11,0,77
KE0901BC,2016-01-07,0,94,,23,0,57
KE0901BC,2016-01-08,0,64,,12,0,52
KE0901BC,2016-01-09,0,94,,8,1,40
KE0901BC,2016-01-10,0,106,,20,0,106
KE0901BC,2016-01-11,0,94,,14,0,80
KE0901BC,2016-01-12,0,94,,16,0,57
KE0901BC,2016-01-13,0,94,,15,1,45
KE0901BC,2016-01-14,0,56,,15,0,46
KE0901BC,2016-01-15,0,94,,25,0,52
KE0901BC,2016-01-16,0,94,,13,4,50
KE0901BC,2016-01-17,0,94,,32,0,65
KE0901BC,2016-01-18,0,94,,14,0,66
KE0901BC,2016-01-19,0,94,,21,1,93
KE0901BC,2016-01-20,0,94,,22,0,90
KE0901BC,2016-01-21,0,94,,44,0,74
KE0901BC,2016-01-22,0,94,,44,2,80
KE0901BC,2016-01-23,0,94,,38,1,68
KE0901BC,2016-01-24,0,94,,31,2,59
KE0901BC,2016-01-25,0,94,,14,1,43
KE0901BC,2016-01-26,0,94,,10,0,25
KE0901BC,2016-01-27,0,94,,14,0,39
KE0901BC,2016-01-28,0,94,,19,1,48
KE0901BC,2016-01-29,0,94,,11,1,35
KE0901BC,2016-01-30,0,94,,22,3,43
KE0901BC,2016-01-31,0,94,,18,2,39
KE0901BC,2016-02-01,0,94,,20,0,29
KE0901BC,2016-02-02,0,94,,6,0,27
KE0901BC,2016-02-03,0,94,,16,2,77
KE0901BC,2016-02-04,0,94,,50,1,75
KE0901BC,2016-02-05,0,94,,58,0,90
KE0901BC,2016-02-06,0,94,,21,4,65
KE0901BC,2016-02-07,0,94,,31,0,49
KE0901BC,2016-02-08,1,94,,13,2,33
KE0901BC,2016-02-09,0,94,,26,0,44
KE0901BC,2016-02-10,0,94,,15,0,39
KE0901BC,2016-02-11,0,94,,22,0,41
KE0901BC,2016-02-12,0,94,,16,0,31
KE0901BC,2016-02-13,0,94,,33,0,55
KE0901BC,2016-02-14,0,106,,47,2,105
KE0901BC,2016-02-15,0,94,,22,2,40
KE0901BC,2016-02-16,0,94,,15,0,32
KE0901BC,2016-02-17,0,94,,32,1,54
KE0901BC,2016-02-18,0,94,,27,0,42
KE0901BC,2016-02-19,0,94,,39,0,66
KE0901BC,2016-02-20,0,94,,54,0,81
KE0901BC,2016-02-21,0,94,,57,1,77
KE0901BC,2016-02-22,0,56,,20,1,38
KE0901BC,2016-02-23,0,94,,28,0,49
KE0901BC,2016-02-24,0,94,,33,0,57
KE0901BC,2016-02-25,0,94,,14,0,27
KE0901BC,2016-02-26,0,94,,21,0,54
KE0901BC,2016-02-27,0,94,,19,1,42
KE0901BC,2016-02-28,0,94,,28,2,48
KE0901BC,2016-02-29,0,94,,27,1,47
KE0901BC,2016-03-01,0,94,,20,0,40
KE0901BC,2016-03-02,0,94,,25,0,46
KE0901BC,2016-03-03,0,94,,26,0,52
KE0901BC,2016-03-04,0,94,,18,0,48
KE0901BC,2016-03-05,0,94,,27,0,50
KE0901BC,2016-03-06,0,94,,28,1,84
KE0901BC,2016-03-07,0,94,,38,2,72
KE0901BC,2016-03-08,0,94,,56,0,69
KE0901BC,2016-03-09,0,94,,21,2,48
KE0901BC,2016-03-10,0,94,,15,0,43
KE0901BC,2016-03-11,0,94,,34,1,64
KE0901BC,2016-03-12,0,94,,29,1,69
KE0901BC,2016-03-13,0,94,,67,0,94
KE0901BC,2016-03-14,0,94,,33,1,52
KE0901BC,2016-03-15,0,94,,55,0,90
KE0901BC,2016-03-16,0,94,,21,0,55
KE0901BC,2016-03-17,0,94,,24,0,54
KE0901BC,2016-03-18,0,94,,27,0,60
KE0901BC,2016-03-19,0,94,,29,0,59
KE0901BC,2016-03-20,0,94,,60,4,90
KE0901BC,2016-03-21,0,94,,22,0,40
KE0901BC,2016-03-22,0,94,,13,0,16
KE0901BC,2016-03-23,0,94,,14,0,27
KE0901BC,2016-03-24,0,94,,13,3,34
KE0901BC,2016-03-25,0,94,,48,0,83
KE0901BC,2016-03-26,0,94,,12,0,41
KE0901BC,2016-03-27,0,94,,33,1,57
KE0901BC,2016-03-28,0,94,,31,0,57
KE0901BC,2016-03-29,0,94,,7,0,48
KE0901BC,2016-03-30,0,94,,19,0,60
KE0901BC,2016-03-31,0,94,,31,1,64
KE0901BC,2016-04-01,0,94,,24,0,60
KE0901BC,2016-04-02,0,94,,26,3,53
KE0901BC,2016-04-03,0,94,,23,3,66
KE0901BC,2016-04-04,0,94,,29,0,45
KE0901BC,2016-04-05,0,94,,15,0,30
KE0901BC,2016-04-06,0,94,,28,0,46
KE0901BC,2016-04-07,0,94,,21,2,49
KE0901BC,2016-04-08,0,94,,31,0,67
KE0901BC,2016-04-09,0,94,,29,1,60
KE0901BC,2016-04-10,0,94,,38,0,78
KE0901BC,2016-04-11,0,94,,22,0,57
KE0901BC,2016-04-12,0,94,,15,0,75
KE0901BC,2016-04-13,0,94,,29,1,54
KE0901BC,2016-04-14,0,94,,15,2,28
KE0901BC,2016-04-15,0,94,,17,0,48
KE0901BC,2016-04-16,0,94,,25,1,49
KE0901BC,2016-04-17,0,94,,31,3,87
KE0901BC,2016-04-18,0,94,,25,1,48
KE0901BC,2016-04-19,0,94,,13,1,43
KE0901BC,2016-04-20,0,94,,36,0,60
KE0901BC,2016-04-21,0,94,,22,0,53
KE0901BC,2016-04-22,0,94,,27,3,62
KE0901BC,2016-04-23,0,94,,27,1,58
KE0901BC,2016-04-24,0,94,,40,1,94
KE0901BC,2016-04-25,0,94,,30,3,70
KE0901BC,2016-04-26,0,94,,18,0,44
KE0901BC,2016-04-27,0,94,,45,0,80
KE0901BC,2016-04-28,0,94,,32,2,82
KE0901BC,2016-04-29,0,94,,42,0,78
KE0901BC,2016-04-30,0,94,,47,7,75
KE0901BC,2016-05-01,0,94,,34,1,78
KE0901BC,2016-05-02,0,94,,25,1,50
KE0901BC,2016-05-03,0,94,,19,1,33
KE0901BC,2016-05-04,0,94,,30,1,47
KE0901BC,2016-05-05,0,94,,17,1,58
KE0901BC,2016-05-06,0,94,,14,3,32
KE0901BC,2016-05-07,0,94,,26,2,38
KE0901BC,2016-05-08,0,94,,37,1,73
KE0901BC,2016-05-09,0,94,,48,0,78
KE0901BC,2016-05-10,0,94,,42,0,82
KE0901BC,2016-05-11,0,94,,23,1,59
KE0901BC,2016-05-12,0,94,,29,0,63
KE0901BC,2016-05-13,0,94,,38,2,73
KE0901BC,2016-05-14,0,94,,15,0,49
KE0901BC,2016-05-15,0,94,,34,0,61
KE0901BC,2016-05-16,0,94,,40,0,88
KE0901BC,2016-05-17,0,94,,32,2,49
KE0901BC,2016-05-18,0,94,,17,1,42
KE0901BC,2016-05-19,0,94,,28,1,46
KE0901BC,2016-05-20,0,94,,33,2,53
KE0901BC,2016-05-21,0,94,,50,2,82
KE0901BC,2016-05-22,0,94,,33,0,70
KE0901BC,2016-05-23,0,94,,44,0,83
KE0901BC,2016-05-24,0,94,,29,2,37
KE0901BC,2016-05-25,0,94,,24,0,52
